"","irr_256","irr_284","irr_304","irr_1175","irr_1216","irr_1335","irr_1405","MgII_EXIS","MgII_standard","time.x","xrsa_flux","xrsa_flux_observed","xrsa_flux_electrons","xrsb_flux","xrsb_flux_observed","xrsb_flux_electrons","xrsa_flag","xrsb_flag","xrsa_num","month.y","day.y","hour.y","minute.y","year.y","binary"
"1869",7.003962e-05,1.7052007e-05,0.00045116612,8.863691e-05,0.006535397,0.00018684418,0.00012252369,0.29279345,0.26434618,59473,3.0098366e-09,4.860856e-09,1.8510197e-09,7.668383e-08,8.762102e-08,1.0937186e-08,0,0,60,2,11,7,13,2018,0
"1870",6.531892e-05,9.979386e-06,0.00042693687,8.326104e-05,0.006268634,0.00017790758,0.000117013406,0.29024407,0.263652,412254,1e-09,5.5184506e-09,4.731481e-09,7.533099e-09,2.7569174e-08,2.0036076e-08,4,4,60,10,14,6,54,2018,0
"1871",5.8481335e-05,8.520359e-06,0.00040104552,8.183216e-05,0.0061105005,0.00017361128,0.000115158444,0.28864056,0.26321536,371015,4.881121e-09,1.6795429e-08,1.1914309e-08,8.3283265e-09,5.211213e-08,4.3783803e-08,4,4,59,9,14,15,35,2020,0
"1872",5.5248936e-05,6.88926e-06,0.0003957057,8.265375e-05,0.006003022,0.0001718536,0.00011347462,0.28693464,0.2627508,366672,1.2877866e-08,2.5941734e-08,1.3063868e-08,6.2490035e-09,2.1535179e-08,1.5286174e-08,4,4,60,9,12,15,12,2019,0
"1873",7.3510935e-05,1.8981613e-05,0.00045473743,8.991222e-05,0.0067277867,0.0001933846,0.00012575256,0.29557347,0.26510322,76283,1.3801698e-08,5.41186e-08,4.0316902e-08,6.6609665e-08,1.2444443e-07,5.783476e-08,4,0,60,2,22,23,23,2021,0
"1874",6.309744e-05,1.1818824e-05,0.00042955772,8.772644e-05,0.006320768,0.00018494276,0.00012105913,0.28988677,0.2635547,34808,1.5095114e-08,2.3064468e-08,7.969353e-09,1.8817333e-07,2.1434943e-07,2.6176094e-08,0,0,60,1,25,4,8,2019,0
"1875",7.056027e-05,1.5276071e-05,0.00043462505,8.595394e-05,0.0064286795,0.00018469525,0.00012075688,0.29356804,0.26455712,147488,4.6541953e-09,6.9541293e-09,2.2999342e-09,5.2321617e-08,5.916478e-08,6.8431607e-09,0,0,60,4,13,10,8,2021,0
"1876",7.300453e-05,2.0150059e-05,0.00044371586,9.044452e-05,0.006615464,0.00019102306,0.0001266012,0.2937779,0.26461428,24714,5.6830958e-09,7.2090076e-09,1.5259115e-09,3.3080227e-08,3.5411507e-08,2.3312792e-09,0,0,60,1,18,3,54,2021,0
"1877",6.366011e-05,9.980502e-06,0.00042371225,8.528296e-05,0.0063698143,0.00018062102,0.00011939499,0.29131645,0.263944,409987,1.0200643e-08,1.7284444e-08,7.083802e-09,1.3972188e-08,2.2792147e-08,8.819959e-09,0,0,60,10,11,17,7,2020,0
"1878",9.09556e-05,3.7103313e-05,0.0004745753,8.740768e-05,0.006813755,0.00019093287,0.00012560087,0.30586454,0.26790547,256931,1.320642e-08,1.5640758e-08,2.4343387e-09,4.527976e-07,4.5839803e-07,5.600421e-09,0,0,60,6,28,10,11,2021,0
"1879",7.972843e-05,2.5158424e-05,0.0004376478,8.509322e-05,0.006456974,0.00018371758,0.00012200892,0.29603654,0.26522928,309330,9.079494e-09,6.027722e-08,5.119773e-08,8.211889e-08,1.5703291e-07,7.491403e-08,4,0,60,8,3,19,30,2021,0
"1880",8.227004e-05,2.70518e-05,0.00044002186,8.540976e-05,0.006509126,0.00018373772,0.00012210422,0.29834518,0.26585793,232847,2.952523e-09,8.32925e-09,5.3767275e-09,1.04444865e-07,1.3193514e-07,2.749028e-08,4,0,59,6,11,16,47,2021,0
"1881",6.7532645e-05,1.469986e-05,0.0004375738,8.829405e-05,0.0065339813,0.00018786106,0.00012265943,0.291703,0.26404926,58155,1.1164214e-09,1.9094717e-08,1.7978294e-08,1.3061579e-08,4.4940652e-08,3.1879072e-08,4,4,60,2,10,9,15,2021,0
"1882",6.206412e-05,9.124382e-06,0.00041324913,8.38834e-05,0.006190722,0.00017734626,0.00011681637,0.28752863,0.26291257,101976,3.0808531e-09,4.816109e-09,1.7352557e-09,6.450934e-09,1.601375e-08,9.562816e-09,0,4,60,3,12,19,36,2019,0
"1883",7.16513e-05,1.6496728e-05,0.0004311779,8.62544e-05,0.006369642,0.0001828285,0.0001205753,0.2934538,0.264526,172367,2.5208292e-08,7.305267e-08,4.7844374e-08,5.978333e-08,1.0169619e-07,4.1912855e-08,4,0,60,4,30,16,47,2021,0
"1884",5.5778568e-05,7.120161e-06,0.00040215286,8.3752544e-05,0.006123159,0.00017578265,0.0001161132,0.28716946,0.26281476,421267,3.8996832e-09,6.6670354e-09,2.7673523e-09,1e-09,7.0744752e-09,7.582029e-09,0,4,60,10,20,13,7,2019,0
"1885",8.1971346e-05,2.8518674e-05,0.00044513962,8.7205866e-05,0.0065819,0.00018746097,0.00012428462,0.2952006,0.26500165,371216,8.958417e-09,4.1347267e-08,3.2388847e-08,1.2272811e-07,1.678382e-07,4.511008e-08,4,0,60,9,15,18,56,2021,0
"1886",5.934814e-05,9.149975e-06,0.000407834,8.1667175e-05,0.0058942763,0.00017412941,0.00011460557,0.28755352,0.26291934,389139,6.4443637e-09,1.1029015e-08,4.5846513e-09,3.7559915e-09,1.19934445e-08,8.2374525e-09,0,4,60,9,28,5,39,2018,0
"1887",6.779119e-05,1.360823e-05,0.00043734597,8.827631e-05,0.006527518,0.00018714214,0.00012337067,0.2908681,0.2638219,54178,1.3649772e-09,3.2876255e-08,3.1511277e-08,3.3252967e-09,7.943095e-08,7.610565e-08,4,4,59,2,7,14,58,2021,0
"1888",6.845739e-05,1.40585025e-05,0.00044259185,8.841512e-05,0.00656238,0.00018798598,0.00012374013,0.2914942,0.2639924,52496,1.1386872e-08,5.58792e-08,4.449233e-08,1.1324243e-08,6.218444e-08,5.0860198e-08,4,4,60,2,6,10,56,2021,0
"1889",6.460918e-05,1.3925662e-05,0.00041203544,8.274964e-05,0.006085276,0.00017376842,0.00011520888,0.28897914,0.26330754,184075,7.518083e-09,7.651223e-08,6.899415e-08,3.3226378e-08,1.3675584e-07,1.03529466e-07,4,4,60,5,8,19,55,2018,0
"1890",6.289419e-05,1.0154765e-05,0.00040857517,8.213383e-05,0.0061440542,0.00017414405,0.00011497471,0.29041058,0.26369733,330816,5.9896625e-09,9.521978e-09,3.5323147e-09,6.634635e-09,1.0500328e-08,3.865692e-09,0,0,58,8,17,17,36,2020,0
"1891",7.821893e-05,2.2057025e-05,0.00045539605,9.170046e-05,0.0067633744,0.00019225545,0.00012643062,0.29407734,0.2646958,5193,1.16802e-08,2.0986345e-08,9.306145e-09,2.3589429e-08,3.5449744e-08,1.1860315e-08,0,0,60,1,4,14,33,2021,0
"1892",6.901244e-05,1.4911455e-05,0.0004443585,8.767048e-05,0.006456992,0.0001849638,0.000121729805,0.2894107,0.26342505,16105,2.6750389e-09,8.196436e-09,5.521397e-09,1.0312021e-08,2.1477339e-08,1.1165319e-08,4,4,60,1,12,4,25,2018,0
"1893",6.124179e-05,1.062155e-05,0.00041001986,8.230834e-05,0.006111432,0.00017398818,0.00011502114,0.2878359,0.26299626,386659,7.073281e-09,2.588732e-08,1.881404e-08,1.4521978e-08,5.145029e-08,3.6928313e-08,4,4,60,9,26,12,19,2018,0
"1894",9.034115e-05,3.495423e-05,0.00047613913,8.809776e-05,0.0067921686,0.00019356009,0.00012619258,0.30800653,0.26848876,259479,7.594233e-09,9.277558e-09,1.6833256e-09,1.863017e-07,1.9400278e-07,7.701071e-09,0,0,60,6,30,4,39,2021,0
"1895",7.5148804e-05,1.8872859e-05,0.00043982826,8.8647255e-05,0.006486455,0.00018517801,0.00012470517,0.293458,0.26452714,438186,1e-09,2.924642e-08,2.8927433e-08,6.600009e-08,1.0459901e-07,3.8598916e-08,4,0,60,10,31,7,6,2020,0
"1896",6.2802195e-05,1.01687765e-05,0.0004171231,8.505283e-05,0.006256968,0.0001784985,0.00011765751,0.2880692,0.26305977,79275,9.052238e-09,1.1502824e-08,2.4505855e-09,8.154014e-09,1.44353836e-08,6.281369e-09,0,0,60,2,25,1,15,2019,0
"1897",6.5932974e-05,1.3478091e-05,0.0004132615,8.111116e-05,0.0060294042,0.0001720362,0.0001129916,0.28941596,0.26342648,233741,5.7699694e-09,1.0254155e-08,4.4841855e-09,3.680006e-08,4.4110195e-08,7.3101325e-09,0,0,60,6,12,7,41,2018,0
"1898",7.6189666e-05,2.151902e-05,0.00044140665,8.643375e-05,0.0065003606,0.000184734,0.00012296156,0.29885194,0.26599592,210800,3.0184413e-08,3.5579006e-08,5.3945914e-09,5.397492e-07,5.5571127e-07,1.5962064e-08,0,0,60,5,27,9,20,2021,0
"1899",6.7191315e-05,1.3522049e-05,0.0004241733,8.4114945e-05,0.006334369,0.00017816512,0.0001191481,0.29202116,0.2641359,179269,1.2230377e-08,1.590103e-08,3.6706538e-09,1.907332e-08,2.6649957e-08,7.576637e-09,0,0,60,5,5,11,49,2021,0
"1900",6.357188e-05,1.0320139e-05,0.00040732432,8.233373e-05,0.0060860873,0.00017350979,0.00011539367,0.28990602,0.26355994,215760,6.9451387e-09,7.691384e-09,7.4624584e-10,5.1969895e-08,5.46215e-08,2.6516027e-09,0,0,60,5,29,20,0,2020,0
"1901",6.52295e-05,1.3014067e-05,0.00041848564,8.271744e-05,0.0061569363,0.0001753025,0.00011534475,0.2905137,0.2637254,191190,9.674033e-09,4.8396643e-08,3.872261e-08,2.3152094e-08,7.314229e-08,4.9990195e-08,4,4,60,5,13,18,30,2018,0
"1902",6.152438e-05,1.2793137e-05,0.00040794836,8.22796e-05,0.006072777,0.00017414748,0.00011548159,0.28769958,0.26295912,158120,9.754576e-09,1.5473603e-08,5.7190275e-09,3.902889e-08,4.671426e-08,7.685368e-09,0,0,60,4,20,19,20,2019,0
"1903",5.840436e-05,1.1059859e-05,0.00039382043,8.162107e-05,0.0059044436,0.00017011346,0.000111777124,0.2869658,0.26275933,296411,6.5942194e-09,5.345278e-08,4.685856e-08,1.0881351e-08,8.320347e-08,7.2322116e-08,4,4,60,7,25,20,11,2018,0
"1904",8.8725996e-05,3.4744757e-05,0.00048515954,9.3453826e-05,0.0070683444,0.00020029412,0.0001312375,0.30216256,0.26689744,517512,8.245399e-09,4.095906e-08,3.271366e-08,1.066351e-07,1.634631e-07,5.6828e-08,4,0,60,12,25,9,12,2020,0
"1905",6.2785126e-05,9.079887e-06,0.00042357628,8.714847e-05,0.0063117878,0.00018226658,0.00012014142,0.2878901,0.26301098,518866,7.851931e-09,9.702463e-09,1.8505317e-09,5.4543237e-09,1.0648243e-08,5.1939195e-09,0,0,60,12,27,7,46,2018,0
"1906",5.6717057e-05,8.108717e-06,0.0003976389,8.191929e-05,0.005829379,0.00017090955,0.00011314064,0.28685626,0.26272947,173087,6.7776598e-09,1.038153e-08,3.60387e-09,5.429009e-09,1.6437388e-08,1.1008379e-08,0,4,60,5,1,4,47,2019,0
"1907",6.8202906e-05,1.4907802e-05,0.00043599156,8.9401845e-05,0.006550786,0.00018720818,0.00012289756,0.29088628,0.26382685,16761,2.837588e-09,2.8569955e-08,2.5732367e-08,1e-09,4.6793556e-08,4.7933142e-08,4,4,60,1,12,15,21,2021,0
"1908",6.2112755e-05,1.4409922e-05,0.00040733925,8.353837e-05,0.0060005863,0.00017302035,0.000114866525,0.28910142,0.26334083,178780,3.353429e-09,2.6145909e-08,2.2792479e-08,4.8132147e-08,1.0001077e-07,5.187863e-08,4,4,60,5,5,3,40,2019,0
"1909",6.1494386e-05,1.1425247e-05,0.00041105287,8.402945e-05,0.006213971,0.00017584246,0.00011599581,0.29069316,0.26377428,349661,1.4931649e-08,1.0788969e-07,9.295804e-08,1.9166329e-08,1.14257716e-07,9.509139e-08,4,4,60,8,30,19,41,2020,0
"1910",5.8567777e-05,7.80658e-06,0.00040886458,8.221827e-05,0.006099671,0.00017452403,0.00011471639,0.2896802,0.26349843,170368,5.6925535e-09,7.820608e-09,2.128055e-09,9.691047e-09,1.8972823e-08,9.281777e-09,0,0,60,4,28,7,28,2020,0
"1911",6.485988e-05,1.2674215e-05,0.00041467516,8.336174e-05,0.0061459234,0.0001765326,0.00011627145,0.2895757,0.26347,365673,5.8911644e-09,3.369496e-08,2.7803795e-08,2.1993985e-08,8.61481e-08,6.415411e-08,4,4,60,9,11,22,33,2018,0
"1912",6.428498e-05,1.2387071e-05,0.00041031282,8.2511804e-05,0.006055192,0.00017294833,0.000114233655,0.2890094,0.2633158,194385,1e-09,1.6916987e-08,1.8020534e-08,1.1283901e-08,2.9403305e-08,1.8119403e-08,4,4,59,5,15,23,45,2018,0
"1913",9.603346e-05,3.9080925e-05,0.00048238062,8.9252324e-05,0.006983384,0.0001956617,0.00012818084,0.30843303,0.2686049,296196,1.0905803e-08,3.3259386e-08,2.2353584e-08,1.1297048e-07,1.4147095e-07,2.8500471e-08,4,0,60,7,25,16,36,2021,0
"1914",6.0194732e-05,7.3314777e-06,0.00041719392,8.530109e-05,0.006270633,0.00017851914,0.00011718306,0.28900397,0.2633143,114754,8.890425e-09,4.718979e-08,3.8299365e-08,5.028325e-09,5.5329807e-08,5.0301484e-08,4,4,60,3,20,16,34,2020,0
"1915",6.372099e-05,1.41501305e-05,0.00040938187,8.170272e-05,0.0061321296,0.0001745902,0.00011397567,0.29244494,0.2642513,226239,7.564114e-09,1.1231635e-08,3.6675214e-09,1.2156485e-08,2.2855318e-08,1.0698833e-08,0,0,60,6,7,2,39,2019,0
"1916",5.918551e-05,7.510744e-06,0.00042335503,8.746923e-05,0.006322857,0.00018306397,0.0001195377,0.28855312,0.26319152,500006,5.901364e-09,7.349145e-09,1.4477808e-09,1.5436208e-09,6.5171966e-09,4.9735758e-09,0,4,60,12,14,5,26,2019,0
"1917",8.1194376e-05,2.5440208e-05,0.00044477973,8.50393e-05,0.006572755,0.00018530704,0.0001226939,0.2990807,0.2660582,237165,4.7523208e-09,1.1165314e-08,6.412993e-09,5.181608e-08,7.0986225e-08,1.9170146e-08,4,0,60,6,14,16,45,2021,0
"1918",5.6793324e-05,7.3107753e-06,0.0004015408,8.3125175e-05,0.006071843,0.00017441413,0.00011466216,0.28820884,0.26309776,376622,1.0263013e-08,3.488987e-08,2.4626855e-08,6.423555e-09,5.3452933e-08,4.7029378e-08,4,4,60,9,19,13,2,2019,0
"1919",0.000114286755,5.5157747e-05,0.00053578976,9.689291e-05,0.007542924,0.0002140858,0.0001415367,0.31428146,0.27019745,435407,3.0947074e-08,3.1827657e-08,8.805835e-10,6.2629863e-07,6.2956093e-07,3.2623153e-09,0,0,60,10,30,8,47,2021,0
"1920",6.402308e-05,1.44551095e-05,0.0004222607,8.484522e-05,0.0062556383,0.00017946993,0.000118885604,0.28980228,0.26353168,117899,7.244847e-09,1.7811802e-08,1.0566954e-08,2.3643815e-07,2.4786857e-07,1.14304175e-08,4,0,60,3,23,20,59,2019,0
"1921",6.414957e-05,1.1872327e-05,0.0004190294,8.650738e-05,0.006293373,0.00018078316,0.000119482924,0.2886989,0.26323122,65657,1e-09,4.1559964e-08,4.057254e-08,1.7830104e-08,7.360419e-08,5.5774088e-08,4,4,60,2,15,14,17,2019,0
"1922",6.5907996e-05,1.3245517e-05,0.00041291307,8.16616e-05,0.00613189,0.00017455232,0.00011566294,0.29150814,0.26399618,302331,4.962844e-09,1.8419595e-08,1.345675e-08,2.8428516e-08,4.8131373e-08,1.9702858e-08,4,0,60,7,28,22,51,2020,0
"1923",5.6928708e-05,7.726221e-06,0.0004011449,8.201786e-05,0.006031139,0.00017303273,0.000113092006,0.28820795,0.26309752,333755,8.210968e-09,1.3522823e-08,5.3118545e-09,4.6969584e-09,1.0700066e-08,6.0031073e-09,0,4,59,8,20,18,35,2019,0
"1924",6.040782e-05,8.345498e-06,0.0004134025,8.471898e-05,0.0061958763,0.00017754722,0.000117281415,0.2871713,0.26281527,434962,8.375934e-09,9.26808e-09,8.921455e-10,2.9821683e-09,6.1329013e-09,3.150733e-09,0,4,60,10,30,1,22,2018,0
"1925",5.7131965e-05,6.961364e-06,0.0004106361,8.4232306e-05,0.0061839037,0.00017689294,0.000116783085,0.28765416,0.26294675,125024,3.7792645e-09,2.317313e-08,1.9393864e-08,3.3710235e-09,3.184615e-08,2.8475124e-08,4,4,60,3,27,19,44,2020,0
"1926",6.3416024e-05,9.671623e-06,0.00042164512,8.702773e-05,0.0062649944,0.0001800452,0.00011917933,0.28752595,0.26291186,464873,7.943162e-09,9.831151e-09,1.887989e-09,1.160796e-08,1.3246462e-08,1.6385017e-09,0,0,60,11,19,19,53,2018,0
"1927",6.4754975e-05,1.2684566e-05,0.000417762,8.307144e-05,0.006068602,0.00017523688,0.0001153623,0.2909006,0.26383075,187549,1.5983709e-08,1.07878556e-07,9.189485e-08,2.2636321e-08,1.1957711e-07,9.6940795e-08,4,4,60,5,11,5,49,2018,0
"1928",6.240445e-05,1.171851e-05,0.0004203826,8.4584564e-05,0.0062618395,0.00017849338,0.00011752669,0.28786153,0.2630032,97602,5.3973417e-09,7.518729e-09,2.1213866e-09,7.1886075e-09,1.6531526e-08,9.342918e-09,0,4,60,3,9,18,42,2018,0
"1929",5.6127898e-05,7.3622627e-06,0.0003947,8.052855e-05,0.005968651,0.00017227739,0.00011335821,0.2878059,0.26298806,341742,7.569557e-09,8.5451095e-09,9.755521e-10,1.4631347e-09,3.793241e-09,2.3301063e-09,0,4,60,8,26,7,42,2019,0
"1930",5.888528e-05,7.279357e-06,0.00040904756,8.3824096e-05,0.00615008,0.0001753383,0.00011577183,0.288027,0.26304826,145175,8.538308e-09,3.2511146e-08,2.3972838e-08,7.5668405e-09,4.2284267e-08,3.4717424e-08,4,4,60,4,10,19,35,2020,0
"1931",6.0823935e-05,9.257046e-06,0.00042097186,8.660206e-05,0.0063207173,0.00018216475,0.00011950422,0.2877404,0.26297024,30221,8.454559e-09,1.2089822e-08,3.6352625e-09,1.4563587e-08,2.2640487e-08,8.0769e-09,0,0,58,1,21,23,41,2019,0
"1932",5.9419148e-05,1.1536624e-05,0.00039438685,8.1117076e-05,0.005920183,0.00017005003,0.00011245705,0.28787518,0.26300693,235239,9.117415e-09,1.23156925e-08,3.198277e-09,1.0586597e-08,1.7483762e-08,6.8971646e-09,0,0,60,6,13,8,39,2019,0
"1933",6.07064e-05,1.034524e-05,0.00041605282,8.509846e-05,0.00620771,0.00017830152,0.000118388976,0.287094,0.2627942,85753,2.6532727e-09,4.3195843e-08,4.054257e-08,7.474285e-09,5.650487e-08,4.9030582e-08,4,4,60,3,1,13,13,2018,0
"1934",5.5604254e-05,6.804404e-06,0.00039271283,8.079762e-05,0.0058440827,0.00016932703,0.00011140853,0.28682125,0.26271993,203381,6.8661627e-09,8.88917e-09,2.0230075e-09,1.409896e-09,6.529879e-09,5.119983e-09,0,4,60,5,22,5,41,2019,0
"1935",5.9519738e-05,7.166195e-06,0.00040859386,8.3275816e-05,0.006088393,0.00017407691,0.00011514453,0.2891879,0.2633644,181892,2.98696e-09,8.100189e-09,5.1132285e-09,3.153743e-09,2.3711667e-08,2.0557923e-08,4,4,60,5,6,7,32,2020,0
"1936",5.910206e-05,7.1578447e-06,0.00041427955,8.683163e-05,0.0062840334,0.00018092658,0.00011920738,0.28772447,0.2629659,62878,3.8550545e-09,2.4421626e-08,2.056657e-08,3.3909535e-09,2.0989733e-08,1.7598778e-08,4,4,60,2,13,15,58,2020,0
"1937",6.55717e-05,1.3208668e-05,0.00041354136,8.192491e-05,0.006080646,0.00017342943,0.00011372749,0.2889521,0.26330018,192979,2.70299e-09,3.5538886e-08,3.2835896e-08,1.2276128e-08,5.069528e-08,3.8419156e-08,4,4,60,5,15,0,19,2018,0
"1938",6.0895007e-05,9.980216e-06,0.00041711933,8.388959e-05,0.0061389813,0.00017461053,0.00011569824,0.2879583,0.26302958,149303,1.6972992e-08,6.2043505e-08,4.5070514e-08,2.1194316e-08,7.1821006e-08,5.0626692e-08,4,4,60,4,14,16,23,2018,0
"1939",6.1689236e-05,1.1284646e-05,0.00040895195,8.3052786e-05,0.006196773,0.00017663199,0.00011637546,0.29064715,0.26376176,348399,8.17545e-09,6.067383e-08,5.2498375e-08,1.4750415e-08,1.041813e-07,8.943088e-08,4,4,60,8,29,22,39,2020,0
"1940",6.84633e-05,1.5049535e-05,0.0004349742,8.846856e-05,0.0064428733,0.00018633221,0.00012330418,0.29050368,0.26372266,16156,8.074805e-09,1.5307544e-08,7.2327393e-09,4.1348454e-09,2.6879619e-08,2.2744773e-08,0,4,60,1,12,5,16,2021,0
"1941",5.8734233e-05,7.1504924e-06,0.00041475915,8.654254e-05,0.006289994,0.0001813157,0.00011891342,0.28734162,0.26286164,61612,1e-09,2.068359e-08,2.085329e-08,1.4783028e-09,1.9352603e-08,1.78743e-08,4,4,60,2,12,18,52,2020,0
"1942",6.7908506e-05,1.5232703e-05,0.00044830106,8.859062e-05,0.0065179635,0.00018615817,0.00012288295,0.2905097,0.26372433,24974,4.4830422e-08,5.873086e-08,1.39004355e-08,5.845292e-07,6.05342e-07,2.0812818e-08,0,0,60,1,18,8,14,2018,0
"1943",6.163679e-05,1.0566121e-05,0.00042111456,8.626674e-05,0.0062904335,0.00018195566,0.00011904203,0.2884864,0.26317334,32139,7.236963e-09,8.582595e-09,1.3456324e-09,2.133785e-08,2.6108605e-08,4.7707553e-09,0,0,60,1,23,7,39,2019,0
"1944",6.094955e-05,9.794483e-06,0.00040694253,8.116655e-05,0.006062598,0.00017435811,0.00011406851,0.29136384,0.2639569,266712,5.1599196e-09,5.4125264e-09,2.526071e-10,5.8605156e-09,7.2268476e-09,1.366332e-09,0,0,58,7,4,5,12,2020,0
"1945",5.836426e-05,8.686198e-06,0.00041197674,8.474398e-05,0.0061834445,0.00017718738,0.00011734243,0.2864121,0.26260853,80220,1e-09,5.0758302e-08,5.8854518e-08,1e-09,6.3391866e-08,6.753293e-08,4,4,60,2,25,17,0,2018,0
"1946",5.9059803e-05,8.08979e-06,0.0004091367,8.3539184e-05,0.006164288,0.00017676226,0.000116523355,0.28893012,0.2632942,133219,4.1176924e-09,5.2515595e-08,4.8397904e-08,1.2042454e-08,6.998833e-08,5.7945876e-08,4,4,60,4,2,12,19,2020,0
"1947",5.968267e-05,8.10098e-06,0.00041948032,8.7574634e-05,0.0063631637,0.00018307641,0.000120490375,0.2883073,0.2631246,2233,1e-09,1.1397864e-09,1.6536212e-09,1.0705988e-08,1.2378864e-08,1.6728756e-09,4,0,58,1,2,13,13,2020,0
"1948",9.1071444e-05,3.2670163e-05,0.00047928575,8.875471e-05,0.006987766,0.00019643719,0.00012701261,0.3082446,0.2685536,299617,6.989021e-09,7.913246e-09,9.2422536e-10,6.13002e-08,6.395938e-08,2.6591795e-09,0,0,60,7,28,1,37,2021,0
"1949",6.341816e-05,9.5004e-06,0.00042132122,8.5806874e-05,0.0062508015,0.0001795657,0.000118953714,0.28748146,0.2628997,465194,9.199379e-09,1.01557145e-08,9.563352e-10,8.085373e-09,1.1682172e-08,3.5967982e-09,0,0,60,11,20,1,14,2018,0
"1950",5.9037822e-05,9.3982635e-06,0.00040157384,8.134595e-05,0.005991369,0.00017116714,0.000113025126,0.2861637,0.26254088,176807,9.925813e-09,1.4540244e-08,4.6144306e-09,9.305867e-09,1.3517574e-08,4.2117065e-09,0,0,60,5,3,18,47,2018,0
"1951",6.049738e-05,7.4099494e-06,0.00042240595,8.885718e-05,0.0063256104,0.00018235648,0.00012028176,0.28785366,0.26300108,26136,5.6502905e-09,7.69803e-09,2.0477395e-09,2.923366e-09,5.9112892e-09,2.987923e-09,0,4,29,1,19,3,36,2020,0
"1952",7.455733e-05,1.8516477e-05,0.00043599957,8.507542e-05,0.006490694,0.00018342616,0.000121037156,0.29635194,0.26531518,191176,8.755523e-09,2.2398414e-08,1.36428895e-08,1.2724323e-07,1.6164411e-07,3.4400877e-08,4,0,59,5,13,18,16,2021,0
"1953",5.5614077e-05,7.622047e-06,0.00039134064,8.062e-05,0.005925281,0.000169647,0.00011168594,0.2868744,0.2627344,329717,6.3584333e-09,1.215032e-08,5.7918865e-09,3.0314553e-09,1.4367258e-08,1.13358025e-08,0,4,60,8,17,23,17,2019,0
"1954",5.9705406e-05,8.020094e-06,0.00040110043,8.106611e-05,0.0059714587,0.00017096491,0.000113432085,0.28880364,0.26325977,255272,8.948916e-09,9.2229895e-09,2.7407343e-10,5.9745497e-09,7.513729e-09,1.53918e-09,0,0,60,6,26,6,32,2020,0
"1955",7.781996e-05,2.2685657e-05,0.0004498353,8.719425e-05,0.006646294,0.0001869422,0.00012308065,0.30057174,0.26646423,241296,1.7369754e-08,1.1980939e-07,1.0243963e-07,5.5271652e-08,1.527603e-07,9.7488645e-08,4,4,60,6,17,13,36,2021,0
"1956",6.6960754e-05,1.26399245e-05,0.0004307914,8.7718516e-05,0.0065387064,0.00018563628,0.00012170892,0.2944305,0.26479197,428507,4.0622186e-09,3.7964526e-08,3.3902307e-08,9.054291e-09,8.005588e-08,7.100159e-08,4,4,60,10,24,13,47,2020,0
"1957",6.837203e-05,2.0317044e-05,0.00041928305,8.338443e-05,0.006109372,0.00017770604,0.00011611635,0.29256868,0.26428497,243915,7.521041e-09,1.8914845e-08,1.1393805e-08,1.9379124e-07,2.2594641e-07,3.2155167e-08,4,0,60,6,19,9,15,2018,0
"1958",8.099249e-05,2.5084006e-05,0.00044035565,8.5097025e-05,0.0064795404,0.0001837243,0.00012275782,0.29857138,0.26591957,226695,5.298372e-09,5.894901e-09,5.965292e-10,1.11542576e-07,1.1322078e-07,1.6782079e-09,0,0,60,6,7,10,15,2021,0
"1959",5.835342e-05,9.641366e-06,0.00039642208,8.1201e-05,0.0059860023,0.00017163972,0.000112333575,0.28930914,0.2633974,268438,7.004843e-09,9.103708e-09,2.098865e-09,4.8086535e-09,1.0740814e-08,5.9321597e-09,0,4,60,7,6,9,58,2019,0
"1960",8.467924e-05,2.896969e-05,0.00047114046,9.2163486e-05,0.0069086254,0.00020001481,0.00013006543,0.2985087,0.26590246,465357,2.22948e-09,1.727656e-08,1.504708e-08,3.19867e-08,5.538089e-08,2.339419e-08,4,0,60,11,20,3,57,2021,0
"1961",7.737325e-05,2.3556044e-05,0.00044664013,8.796067e-05,0.006540003,0.0001886225,0.00012613466,0.29894108,0.2660202,209777,4.032011e-08,5.7514566e-08,1.7194456e-08,4.2154687e-07,4.3892877e-07,1.7381906e-08,0,0,60,5,26,16,17,2021,0
"1962",5.832834e-05,7.826172e-06,0.00041773217,8.756353e-05,0.006321296,0.00018138994,0.000119053046,0.28749847,0.26290435,490695,3.5650103e-09,5.1037374e-09,1.5387273e-09,3.917476e-09,5.3271365e-09,1.40966e-09,0,0,60,12,7,18,15,2019,0
"1963",5.6448444e-05,7.02635e-06,0.0004064388,8.479584e-05,0.006166255,0.00017740157,0.000117085605,0.28784466,0.26299864,426786,3.704608e-09,4.319895e-09,6.1528715e-10,1.0549887e-09,3.0908922e-09,2.0359034e-09,0,4,60,10,24,9,6,2019,0
"1964",9.2872084e-05,3.4927183e-05,0.0004788969,8.868579e-05,0.006973248,0.00019425253,0.00012555334,0.30767408,0.26839823,299086,7.949948e-09,2.2854747e-08,1.49048e-08,6.744384e-08,8.312435e-08,1.5680513e-08,4,0,60,7,27,16,46,2021,0
"1965",5.7048448e-05,7.304131e-06,0.00039838703,8.1457634e-05,0.0059976876,0.00017125205,0.00011257826,0.28777137,0.26297867,193488,9.084703e-09,1.0293093e-08,1.2083895e-09,3.4752683e-09,7.807816e-09,4.3325477e-09,0,4,60,5,14,8,48,2020,0
